Customer,Order,Time,Quantity,PricePerLb,CostPerLb,LagPrice
1420,1,0.285714286,0.19692,3.199268739,1.727647059,4.243027888
1420,0,0.071428571,0.0184,4.891304348,1.83,4.891304348
1420,1,2.571428571,0.01294,5.177743431,1.727647056,4.891304348
1420,1,0.142857143,0.29026,3.378005926,1.727647059,5.177743431
1420,0,0.142857143,0.073,5.479452055,1.60970411,3.17816092
1420,0,0.857142857,2.196,2.642076503,1.565,5.479452055
1420,0,2.571428571,0.05152,3.804347826,1.594583333,3.920454546
1420,1,0.428571429,0.2128,3.52443609,1.594583333,3.804347826
1420,0,2.428571429,0.03484,4.384328358,1.6208,3.52443609
1420,0,3.142857143,3.844,2.200832466,1.602068966,4.384328358
1420,1,2.428571429,0.0633,3.033175356,1.75,2.200832466
1420,0,1,0.07176,3.532608696,1.498214285,3.033175356
1420,1,0.142857143,0.2704,3.75739645,1.602068966,3.532608696
1420,0,0.071428571,0.2504,4.792332268,1.50125,3.75739645
1420,1,0.071428571,0.03468,4.671280277,1.602068965,6.971428571
1420,0,2.571428571,0.03288,5.109489051,1.602068966,4.671280277
1420,0,0.071428571,0.1096,3.649635037,1.602068965,5.109489051
1420,0,0.142857143,0.0276,5.706521739,1.498214286,4.1
1420,0,0.071428571,1.66452,3.181818182,1.561398601,4.347826087
1420,0,3.428571429,0.1056,4.28030303,1.498214286,3.181818182
1420,0,0.071428571,0.0896,4.6875,1.498214286,4.28030303
1420,0,2,0.0261,8.045977012,1.65,4.6875
1420,1,0.714285714,0.3836,3.430656934,1.602068966,8.045977012
1420,0,0.142857143,0.20002,3.229927007,1.65,3.430656934
1420,0,0.142857143,0.1476,5.264227642,1.602068965,3.229927007
1420,1,0.071428571,0.0366,7.581967213,1.498214287,5.264227642
1420,1,1.285714286,0.73566,2.909836066,1.498214286,6.125827815
1420,1,3.857142857,0.2196,3.073770492,1.604222222,2.909836066
1420,1,0.071428571,0.1288,3.913043478,1.498214286,3.073770492
1420,0,1.285714286,0.02052,7.792397661,1.602068967,3.913043478
1420,1,0.857142857,0.122,3.073770492,1.94,7.792397661
1420,0,1.142857143,2.11,2.606635071,1.65,3.073770492
1420,0,0.571428571,0.046,4.347826087,1.94,2.606635071
1420,1,1,0.0143,8.741258741,1.65,4.347826087
1420,1,0.142857143,0.0453,4.966887417,1.769983333,8.741258741
1420,1,4.857142857,0.0302,6.622516556,1.851274192,4.966887417
1420,0,2.571428571,0.01688,9.004739337,1.65,6.622516556
1420,1,2.714285714,0.5832,2.443415638,1.896916667,9.004739337
1420,0,0.142857143,0.0408,6.176470588,1.6978125,2.443415638
1420,0,0.071428571,0.03546,9.644670051,1.788333333,6.176470588
1421,0,2.857142857,0.704,2.5296875,1.718759141,3.78
1421,0,3.428571429,0.06903,4.925394756,2.5,2.5296875
1421,1,1.571428571,0.254,2.3,1.775721949,4.925394756
1421,1,2.142857143,0.047,3.2,1.75,2.3
1421,0,1,0.269,2.466542751,1.727086955,3.2
1421,0,0.857142857,0.0419,7.326968974,1.758544153,2.466542751
1421,1,1.142857143,0.11,2.3,1.799946182,2.35
1421,0,1.571428571,0.82,2.339634146,1.852209095,2.3
1421,0,1,0.08494,3.484812809,1.64,2.339634146
1421,0,0.428571429,1.586,2.23,1.802647059,3.484812809
1421,0,1.857142857,0.362,2.148066298,1.713979834,2.23
1421,0,0.142857143,0.119,2.5,1.767295603,2.57238806
1421,1,1.142857143,0.287,2.2,1.648051796,2.5
1421,0,0.428571429,0.071,2.25,1.691629796,2.25
1421,1,0.571428571,0.287,2,1.629916667,2.25
1421,1,2.857142857,0.269,2.15,1.688976318,2.45
1421,0,0.714285714,0.636,2,1.693115218,2.15
1421,1,3,0.111,3.05,2.194090909,2
1421,1,2,0.351,2.35,1.678736842,3.05
1421,0,1.428571429,1.0954,2.241190433,1.895127778,2.338129496
1421,0,0.142857143,0.37418,2.618392218,1.959277397,2.241190433
1421,0,0.285714286,0.706,3.5,2.375561111,2.618392218
1421,0,0.071428571,0.566,3.82,2.412695104,3.5
1421,1,2.142857143,0.89952,2.511339381,1.996436632,3.82
1421,0,0.571428571,0.228,3,2.29,2.511339381
1421,0,0.142857143,0.308,2.332857143,1.750029945,3
1421,1,3.285714286,0.1092,3.223443223,1.816,2.332857143
1421,0,0.571428571,0.4212,3.869895537,2.65,3.223443223
1421,0,1.428571429,0.38508,2.557390672,2.365210898,3.869895537
1421,1,0.071428571,0.26746,3.851043147,1.955121887,2.557390672
1421,0,2.571428571,0.44159,2.798976426,1.961358742,3.851043147
1421,0,5.142857143,0.32325,2.391802011,1.714671307,2.798976426
1421,1,1.142857143,0.793,2.2,1.779955482,2.391802011
1421,1,0.071428571,0.222,2.4,1.783243243,2.393162393
1421,0,3.714285714,0.142,2.922535211,1.819,2.4
1421,1,3.142857143,0.978639656,1.602244493,1.256471674,2.922535211
1421,1,0.428571429,0.78452,2.347295161,1.718241898,3.003947693
1421,1,0.857142857,0.42448,2.301404071,1.771181681,2.347295161
1421,1,0.714285714,0.706640042,1.852428285,1.400890752,2.301404071
1421,1,0.285714286,0.187,3.3,2.895,1.852428285
1421,0,0.142857143,0.309,2.67815534,2.022271575,3.3
1421,0,0.714285714,0.762,2.291246719,1.962112861,2.67815534
1422,1,7.428571429,0.11,2.35,1.776585665,2.4
1422,0,14.57142857,0.296,2.154054054,1.631816817,2.35
1422,0,0.285714286,0.197,2.3,1.806226599,2.154054054
1422,0,9.857142857,0.607,2.3,1.806105628,2.3
1422,1,15.14285714,0.124,2.4,1.751443662,2.3
1422,0,8.142857143,0.046,3.26,1.65175,2.4
1422,1,0.071428571,1.554080031,1.990952808,1.633988781,3.26
1422,0,2.857142857,2.017,2.187481408,1.739588042,1.990952808
1422,0,8.285714286,0.912,2.894736842,2.0575,2.187481408
1422,0,0.571428571,0.073,5.15,3.07875,2.894736842
1422,0,2.857142857,0.16,3.25,2.15,5.15
1422,1,4.142857143,0.17803,2.724259956,1.733332756,3.25
1422,1,3.285714286,0.13562,2.455390061,1.670315749,2.724259956
1422,0,11.71428571,0.11846,6.964376161,3.726825933,2.455390061
1422,1,0.071428571,0.1704,2.904929578,1.7538,6.964376161
1423,0,1.428571429,0.022,2.75,1.7,2.3
1423,0,4.428571429,1.052,2.15,1.781055133,2.44
1423,1,0.071428571,0.053,2.75,1.814421053,2.15
1423,0,4.142857143,0.296,2.45,1.849285714,2.75
1423,0,0.857142857,0.388,2.25,1.854804878,2.15
1423,0,2.857142857,7.19,2.09,1.770026078,2.25
1423,0,0.071428571,0.05,2.35,1.84,2.2
1423,0,1.714285714,6.183,2.12,1.815911842,2.367941712
1423,0,0.428571429,0.285,3.350175439,2.061304184,2.25
1423,1,5,0.981,2.216156983,1.842267754,2.45
1423,0,0.428571429,0.55,2.15,1.82,2.15
1423,0,0.714285714,0.84,2.47,1.95,3.28407225
1423,0,1,2.963,2.25,1.754534979,2.50748503
1423,1,0.857142857,0.06376,3.38770389,0.82,2.25
1423,1,0.571428571,0.04956,4.398708636,1.89,2.3
1423,0,0.142857143,2.1784,2.246603011,1.840898972,4.398708636
1424,0,11.28571429,0.824,2.15,1.810995146,2.13
1425,0,8.142857143,1.824,2.15,1.782126226,3.6
1425,0,8.571428571,0.33,2.68,2.5225,2.208985201
1426,0,8.428571429,0.799,2.94,2.307450127,2.95
1426,1,12.57142857,0.325,2.2,1.88,3.165600475
1426,1,1.857142857,0.469,2.8,1.85625,2.2
1426,1,7.714285714,0.18,2.4,1.821666667,2.5
1426,0,0.857142857,2.02,2.6,2.3256,2.6
1426,0,1,0.154,2,1.56,6.236720963
1426,0,10,2.48004,2.162061902,1.683344655,2
1426,1,10.42857143,0.29648,2.466439558,1.467135245,2.464788732
1426,0,2.571428571,0.25362,2.4556423,1.655038462,2.466439558
1426,0,4.428571429,4.815,1.92,1.561157143,2.4556423
1426,0,1,0.10549,3.272822068,1.829192741,2.298165138
1426,1,0.285714286,1.748,2.201258581,1.942700428,3.272822068
1426,0,4,0.57744,2.044887781,1.5930975,2.201258581
1426,1,2.571428571,0.71,3.3,2.685038235,2.044887781
1426,0,3,0.57993,1.950235373,1.658535294,3.3
1427,1,43.14285714,0.076,2.6,1.743333333,2.4
1427,0,27.85714286,0.08109,3.082994204,1.59,3.5
1427,1,0.428571429,0.21908,2.54929706,2.08,3.082994204
1428,0,6,0.041,3.25,1.848,2.901915264
1428,1,0.714285714,0.00567,6.172839506,1.905,2.384122757
1428,0,0.285714286,0.156,2.25,1.31,6.172839506
1428,0,12,0.89168,2.846559304,2.12820617,2.25
1428,0,6.714285714,0.478,2.75,2.124,2.846559304
1428,0,8,0.158,2.5,1.260869565,2.75
1428,0,0.071428571,0.07,2.1,1.765833333,2.1
1428,1,0.071428571,0.20418,3.320599471,1.61458243,2.1
1428,0,10.14285714,0.156,2.2,1.720657895,4
1428,0,5,0.415,2.869879518,2.117752773,3.787878788
1428,1,4.428571429,0.92,2.21423913,1.900282609,2.941999825
1428,0,0.071428571,0.827,3.393168077,2.255139057,2.21423913
1428,0,0.071428571,0.13638,2.932981376,1.708242753,3.393168077
1428,0,1.714285714,1.05698,4.034134988,3.083,2.25
1429,0,1.857142857,4.538,2.151608638,1.788633895,2.2
1429,1,4.714285714,0.864,2.75,1.786666667,2.151608638
1429,1,6.285714286,0.08506,4.232306607,2.357743764,2.75
1429,0,3.857142857,0.141,2.45,1.796075,2.3
1429,1,17,0.102,2.4,1.738127883,2.45
1429,1,0.285714286,0.059760004,2.95180704,1.432438324,2.4
1429,0,4.857142857,0.118600006,2.903878427,1.470957756,2.95180704
1429,0,1.714285714,0.278880018,1.96787136,1.427413646,2.903878427
1429,0,6.142857143,0.620040015,2.094784156,1.621677374,1.96787136
1429,1,5.857142857,0.638,2.2,1.841094643,2.094784156
1429,1,10.14285714,0.05806,3.31209094,1.612762659,2.2
1429,0,0.142857143,0.0324,3.320987654,1.82,3.31209094
1430,0,3,2.72,2.115242647,1.761289828,1.962824859
1430,0,9,1.485,2.209090909,1.770026936,2.115242647
1430,0,0.071428571,0.83184,1.899644162,1.647896711,1.901179026
1430,1,0.071428571,0.861,1.88,1.73,2.45
1430,1,1,1.022,1.85,1.55,2.45
1430,1,0.142857143,0.274,1.85,1.46,1.85
1430,0,0.071428571,0.73,1.93,1.822,1.9
1430,0,1.428571429,1.499,1.766377585,1.607278186,1.85
1430,0,3.142857143,2.183,1.827141548,1.629789281,1.766377585
1430,1,0.142857143,0.182,2.692307692,1.91,1.827141548
1430,1,0.285714286,0.568,1.83,1.62,2.692307692
1430,0,0.428571429,0.888,1.905945946,1.691621622,1.83
1430,1,0.071428571,0.96,1.818572917,1.61771875,1.85
1430,0,1,0.591,2.034213198,1.668324873,1.818572917
1430,1,0.714285714,0.906,1.850452539,1.414514349,2.034213198
1430,0,0.071428571,0.406,2.35,1.7,2.362609142
1430,1,1.571428571,3.3938,2.128292769,1.585610469,1.822619875
1430,0,4.571428571,1.5825,1.821169036,1.362584518,2.128292769
1430,1,3.285714286,0.45568,1.994908708,1.629273171,1.821169036
1430,0,0.714285714,2.769,2.010657277,1.557890935,1.869158879
1430,0,0.071428571,0.299,2.23,1.813344482,2.010657277
1430,1,1.285714286,0.979,1.9,1.480061287,2.284100081
1430,0,0.071428571,0.159,2.23,1.87,1.9
1431,0,32.71428571,0.212,1.95,1.83,2.003607724
1431,0,0.071428571,0.487,2.200102669,1.796427105,2.25
1431,1,42,0.39324,2.35520293,1.73521005,2.200102669
1431,1,12.28571429,0.24538,2.756948407,1.706254524,2.35520293
1432,0,2.857142857,0.084,2.25,1.76,1.98
1432,0,0.071428571,0.119,2.7,1.78,2.45
1432,1,6.142857143,0.26136,2.196969697,1.59,4.262295082
1432,0,2.571428571,0.02117,2.231931979,1.88,2.475872644
1432,1,2.857142857,0.23528,2.703927236,1.64,2.231931979
1432,1,0.428571429,0.258960017,2.0582328,1.531285571,2.703927236
1433,0,16.14285714,0.763,2.15,1.785853092,2.6
1433,0,2.285714286,0.405,2.2,1.798246914,2.15
1433,0,40.42857143,4.577,2.65,1.95,2.800005642
1433,1,19.42857143,0.234,2.401709402,1.54,2.65
1434,1,14.85714286,0.398400026,1.8072288,1.499885851,2.55
1434,1,49.14285714,0.303,2.445544555,1.8103125,1.8072288
1434,1,1.571428571,0.189,2.555555556,1.6775,2.599009901
1434,0,3.571428571,0.237,4,2.65,2.555555556
1435,1,10.71428571,0.592,2.396283784,1.779112868,2.18
1435,0,6,0.52,2.410769231,1.758132692,2.396283784
1435,0,0.142857143,0.19,2.35,1.24,2.410769231
1436,1,1.571428571,2.3781,3.582692065,2.3675,2.6
1436,0,1,0.543,2.2,1.73,2.3
1436,0,3.142857143,0.639,2.15,1.8,2.4
1436,0,1,0.306,2.300980392,1.768503268,2.15
1436,1,3.571428571,1.608,2.196144279,1.853830846,2.718508287
1436,1,0.071428571,0.061,2.15,1.75,2.196144279
1436,1,1.142857143,0.476,2.146953782,1.735987395,2.15
1436,0,0.857142857,0.548,2.375,1.7825,2.235361217
1436,1,0.285714286,0.14119,2.699907926,1.652594376,2.375
1436,0,0.071428571,0.14476,6.07211937,4.72377176,2.699907926
1436,1,0.071428571,0.092,2.75,1.871,6.07211937
1436,0,1.428571429,0.085,2.4,1.6749,2.75
1436,0,5.285714286,0.16848,2.66797246,1.685047865,2.4
1436,0,2,0.1552,2.696520619,1.812142857,2.66797246
1436,0,2,0.10632,4.185477803,1.691266667,2.696520619
1436,1,2.142857143,0.4866,2.71270037,1.74,3.197674419
1436,1,0.071428571,0.3846,2.4024961,1.97,2.71270037
1436,0,1.857142857,0.2564,2.4024961,1.95,2.4024961
1436,1,0.071428571,0.17,2.539705882,1.734265882,2.4024961
1436,1,3.571428571,1.015,2.3,1.829964366,2.561090226
1436,0,1.857142857,0.509,2.4,1.91,2.3
1436,1,0.071428571,0.27109,2.995315209,1.807012062,2.35
1436,1,0.071428571,0.33678,2.396223054,1.822353465,2.995315209
1436,1,0.428571429,0.6175,2.396761134,1.831764706,2.396223054
1436,0,0.142857143,0.12924,6.499535747,2.65,2.396761134
1436,1,0.071428571,1.5846,2.368421053,1.925950271,6.499535747
1436,0,0.428571429,0.1695,2.873156342,1.648348083,2.476415094
1436,0,0.071428571,0.05292,4.724111867,1.877058823,2.873156342
1436,0,2.142857143,0.594,2.564814815,1.934545455,4.724111867
1436,0,0.071428571,0.1057,2.507095554,1.91,2.564814815
1436,1,0.071428571,0.20236,2.502569678,1.877977367,2.507095554
1436,1,0.071428571,0.18,2.416666667,1.68,2.494103774
1436,0,0.071428571,0.1381,2.404055033,1.75,2.416666667
1436,0,0.071428571,0.22209,2.611553875,1.911903733,2.453155819
1436,0,0.714285714,0.44237,2.363067116,1.922334245,2.611553875
1437,0,9,4.58944,2.016150119,1.536478515,2.466666667
1437,1,4,0.455,2.956043956,2.16,2.6
1437,0,20.85714286,0.172,2.75,1.79525,2.159885621
1437,0,0.142857143,0.20644,2.456500678,1.662561519,2.75
1437,1,0.285714286,0.0165,2.524242424,1.8,2.456500678
1437,0,9,3.1326,2.204558514,1.476305148,2.524242424
1437,0,0.428571429,0.336,2.35,1.88,3.564867466
1438,0,31.71428571,0.017,3.65,2.06,4.173707334
1438,0,3.714285714,3.692,2.138762189,1.820950348,3.65
1438,0,0.071428571,2.554,2.158848865,1.943329531,2.65
1438,1,14.71428571,0.7108,2.458638154,1.381520822,2.1
1438,1,0.071428571,0.714,2.756498599,2.120259104,2.458638154
1438,0,0.714285714,0.674,3.253115727,2.578925031,2.756498599
1438,1,18.28571429,0.08922,3.530598521,1.552292308,3.253115727
1438,0,10,2.779,2.222443325,1.902789236,3.530598521
1439,0,5.714285714,0.591,2.160744501,1.703116469,2.25
1439,1,3.285714286,0.27236,2.31825525,1.822927419,2.160744501
1439,0,0.714285714,0.51597,2.216407931,1.76242456,2.31825525
1439,0,0.071428571,0.462,2.01948052,1.639675325,2.3
1439,0,9.857142857,0.694,2.15,1.804375,2.01948052
1439,0,4,0.969,2.191640867,1.799029928,2.15
1439,1,0.071428571,0.036,2.7,1.83,2.191640867
1439,1,0.714285714,0.633,2.1,1.799166667,4.498269896
1439,1,2,0.717,2.12,1.768960784,2.1
1439,0,0.071428571,0.35,2.257142857,1.747391304,2.12
1439,0,6.857142857,0.284,3.392605634,2.601267606,2.257142857
1439,0,4.142857143,0.754,2.142307692,1.704615385,3.392605634
1439,0,4.285714286,0.1,2.3,1.68,2.142307692
1439,1,2.142857143,0.1156,6.401384083,2.867142857,2.157738095
1439,1,2,0.1404,2.54985755,1.6734,6.401384083
1439,1,1,0.084,3.571428571,1.646639063,2.54985755
1439,1,2.142857143,4.517340008,2.630751721,2.369345018,3.571428571
1439,0,1.714285714,0.4442,2.065736155,1.31990815,2.630751721
1439,1,2.285714286,0.05018,3.965723396,1.71,2.065736155
1439,1,2.142857143,0.30224,2.527792483,1.838840416,1.87
1439,1,2.857142857,0.40297,2.206615877,1.847852696,2.527792483
1439,0,0.571428571,1.04712,2.064137826,1.527892966,2.206615877
1439,0,1.428571429,0.621,2.35,1.8768125,2.064137826
1439,0,0.571428571,1.764,3.570578231,2.26,2.35
1439,1,1.142857143,0.44518,2.267622085,1.483796295,3.570578231
1439,0,4.285714286,0.4384,2.216012774,1.582421706,2.267622085
1439,0,5.714285714,0.9011,2.425923871,1.875200046,2.216012774
1439,1,0.428571429,0.18913,2.39517792,1.847774018,2.425923871
1440,0,0.428571429,0.162,2.45,1.74,2.15
1440,1,3.428571429,0.816,2.214080882,1.748125,2.45
1440,1,0.142857143,0.708,2.131426554,1.755042373,2.1
1440,0,0.071428571,1.048,2.160916031,1.80490458,2.131426554
1440,0,0.071428571,0.081,2.1,1.8,2.160916031
1440,0,0.571428571,8.545,2.098187244,2.093293226,2.1
1440,0,10,3.286,2.002163725,1.629136565,2.082048118
1440,0,3.142857143,0.24088,2.24178014,1.635317857,2.002163725
1440,1,0.428571429,0.69708,2.429419866,1.797919321,2.24178014
1440,0,10.14285714,0.28447,2.250008788,1.799142265,1.8
1440,1,0.142857143,1.265,2.051090909,1.727438735,2.250008788
1441,0,2.571428571,2.60804,2.297204031,1.833335211,2.45
1441,1,4.714285714,0.171,2.1,1.651666667,2.297204031
1441,0,0.285714286,0.80198,2.350183296,1.820699698,2.1
1442,1,21.85714286,0.05714,4.287714386,2.490462023,2.606151937
1442,1,0.285714286,0.02117,2.52952291,1.59,4.287714386
1443,0,1.857142857,2.484,3.494363929,2.434297872,2.166315205
1443,0,5.857142857,1.802,2.427857936,1.896,3.668224299
1443,0,8,1.802,2.344617092,1.863125,2.427857936
1444,0,11.71428571,0.094,2.6,1.236382979,2.25
1444,0,3.142857143,0.127,2.6,1.811181102,2.6
1444,0,0.285714286,0.071,2.6,1.82,2.6
1444,0,0.071428571,0.056,2.6,1.8,2.6
1444,0,5.571428571,0.132,2.7,1.84,2.6
1444,0,2.142857143,1.184,2.65,1.77,2.7
1444,1,0.428571429,0.056,3.4,1.86,2.65
1444,1,13,0.168031714,2.52928445,1.755022676,3.4
1444,0,3,0.34292,2.650034994,0.9,2.52928445
1444,1,20.85714286,0.215,2.65,1.701136364,2.49
1444,1,10.85714286,0.34,2.3,1.534,2.65
1445,0,12.85714286,0.044147932,2.865139853,1.781404978,2.5
1445,0,7,0.597600038,2.1084336,1.488143103,2.5
1445,0,16.28571429,0.7605,2.339907955,1.918461539,2.1084336
1445,0,0.857142857,0.2457,2.678062678,1.95,2.339907955
1445,0,0.071428571,0.1755,2.706552707,1.833594595,2.678062678
1446,0,9.857142857,0.05,2.8,1.84,2.15
1446,0,0.285714286,0.053,2.45,1.249622642,2.8
1446,1,0.142857143,0.296,3.5,1.782,2.7
1446,0,4.714285714,0.27124,2.271051467,1.832008553,2.304364184
1446,0,0.071428571,0.18785,2.27575193,1.655946234,2.271051467
1446,0,0.142857143,0.0116,2.478448276,1.79,2.27575193
1446,0,0.428571429,0.27225,2.657300276,1.77825,2.478448276
1446,1,0.428571429,0.0281,2.56227758,1.6,2.657300276
1446,0,0.071428571,0.297,2.25,1.37,2.56227758
1446,1,14.57142857,0.705,2.4,1.75,2.25
1446,1,0.428571429,0.41087,2.397790055,1.88,2.4
1446,1,1.285714286,0.579320004,3.994338161,2.830084354,2.397790055
1447,0,37.71428571,0.335,3.75,2.89,2.35
1447,1,12.85714286,0.37016,2.356278366,1.716666667,2.4
1447,0,6.285714286,0.063,4.222222222,1.813125,2.356278366
1447,1,7.571428571,0.09075,3.305785124,1.862190476,4.222222222
1447,1,5.428571429,0.2723,2.750018362,1.838666667,3.305785124
1448,1,11.85714286,0.243735849,2.428858957,1.805995951,2.45
1448,0,16.57142857,0.148,2.85,0.93,2.2
1448,1,1.285714286,0.009,2.75,1.68,2.85
1448,0,1.857142857,0.697,2.65,2.124,2.75
1448,1,1,0.05575,2.708520179,1.70151,2.6
1448,0,9.285714286,0.428471698,2.259659166,1.735768433,2.708520179
1448,0,9.714285714,0.10898,2.492200404,1.710125252,2.259659166
1448,1,3,0.11392,2.808988764,1.457905,2.492200404
1448,1,14.71428571,0.45087,2.346352607,1.802284449,2.808988764
1448,1,1.857142857,0.122,3.930327869,2.048479508,2.452830189
1448,0,1.142857143,0.25154,2.299992049,1.815645225,3.930327869
1448,0,1.428571429,0.39514,2.571240573,1.951,2.299992049
1449,0,2.571428571,0.25,2.3,1.51,2.4
1449,1,0.428571429,0.09291,4.294478528,1.939344527,2.3
1449,0,4.714285714,0.0888,2.387387387,1.76936311,4.294478528
1449,0,1.857142857,0.157,2.25,1.689995383,2.25
1449,0,12.71428571,0.175,2.4,1.607314286,2.2
1449,1,7.142857143,0.33,2.35,1.576767677,2.4
1449,0,5.428571429,1.008,2.268650794,1.712041229,2.25
1450,0,2.857142857,0.12274,4.042691869,2.4,4.187889078
1450,0,4.142857143,0.8025,2.803738318,2.1775,3.794843049
1450,1,0.071428571,0.9681,4.036256585,2.723919753,2.803738318
1450,0,2.714285714,0.8025,2.803738318,2.221111111,2.803738318
1450,0,0.571428571,0.963,2.803738318,2.251911765,4.101826207
1450,0,0.071428571,0.9681,4.036256585,2.790028902,2.803738318
1450,0,6.857142857,0.77514,3.867301391,2.701589906,4.036256585
1450,1,1,0.27164,3.033426594,2.5,4.396248535
1450,0,0.071428571,0.13653,2.783271076,1.84,3.033426594
1450,0,2.571428571,0.314,1.88343949,1.709968153,3.439386523
1450,0,0.071428571,0.067,2.3,1.77,1.88343949
1450,0,1.142857143,0.32724,2.887788779,2.189244591,2.3
1450,1,0.071428571,0.151,1.85,1.62,2.887788779
1450,0,2.428571429,0.9612,4.141905951,3.141440283,1.85
1450,1,3.857142857,0.42472,4.039131663,1.72,4.141905951
1450,0,1.142857143,0.40936,3.463943717,2.340825243,6.138392857
1450,1,4.142857143,0.18252,3.158284024,2.4,3.463943717
1450,0,0.071428571,0.21596,3.238562697,2.739839785,3.158284024
1450,0,0.285714286,0.54484,3.171940386,2.444033845,3.238562697
1450,1,3.571428571,0.218,2.25,1.9,4.371257485
1450,0,0.071428571,0.07934,3.511469624,2.459490799,2.25
1450,1,0.142857143,0.17,2.25,1.79,3.511469624
1450,1,3.142857143,0.0457,3.336980306,2.47,2.25
1450,1,0.071428571,0.10474,3.141111323,1.782495704,3.336980306
1450,0,2.285714286,0.01884,3.81104034,2.15,2.939024276
1450,1,0.071428571,0.17532,3.106319872,2.52,3.81104034
1451,1,4,1.614,2.15,1.867612817,2.15
1451,1,0.071428571,0.272,2.45,1.827494048,2.15
1451,0,0.571428571,0.966,2.15,1.861132877,2.45
1451,1,0.071428571,0.11,2.35,1.708181818,2.45
1451,1,2.285714286,0.136,2.3,1.79449,2.35
1451,1,4,0.107,2.55,1.821472727,2.3
1451,0,0.071428571,0.381,2.585826772,1.809195652,2.65
1451,1,3.428571429,0.064,2.65,1.640625,2.585826772
1451,0,3.571428571,0.082,2.4,1.815365854,2.65
1451,0,0.071428571,0.015,2.3,1.71,2.4
1451,0,2,0.049,2.55,1.755264286,2.1
1451,0,11.14285714,9.289,2.104204974,1.770515873,2.55
1451,0,5.285714286,0.06993,2.488202488,1.696344058,2.2
1451,0,0.857142857,0.99942,2.259410458,1.738118676,2.488202488
1451,1,0.071428571,0.48468,2.44284889,1.72299891,2.259410458
1451,0,0.285714286,1.016,2.2,1.738583629,2.2
1451,0,6.428571429,0.1263,3.503562945,1.771666667,2.2
1451,0,3.285714286,6.99039,2.174127624,1.840681818,3.503562945
1451,0,0.285714286,0.06932,2.827466821,1.59,2.174127624
1451,1,0.071428571,0.04763,2.821750997,1.75,2.827466821
1451,0,4,0.10586,4.931040998,1.825261445,2.821750997
1451,0,0.571428571,0.13786,3.224285507,1.65050205,4.931040998
1451,1,1.142857143,0.189,3.994708995,1.922418182,3.224285507
1451,1,12.85714286,0.886,2.384142212,1.892981482,3.994708995
1452,0,16,1.271,2.620023604,1.426474331,2.601694915
1452,0,1.285714286,2.353,2.211772206,1.846948576,2.620023604
1452,0,0.428571429,0.046,2.15,1.740869565,2.211772206
1452,0,0.285714286,0.185,2.15,1.8,2.05
1452,1,0.714285714,0.106,2.520754717,1.720754717,2.15
1452,1,0.071428571,0.114,2.55,1.81,2.520754717
1452,0,1,0.187811321,2.741048825,1.871579564,2.55
1452,0,2,6.087406516,2.286934504,1.9025282,2.741048825
1452,0,5,0.179,2.189664805,1.19505814,2.286934504
1452,0,0.071428571,7.136,1.84,1.758944445,1.95
1452,0,3.571428571,0.282150943,2.339882306,1.851793941,1.84
1452,0,0.857142857,2.273,1.95,1.5475,1.95
1452,0,7,0.048,2.25,1.82,1.95
1452,1,0.071428571,0.1702,2.247356052,1.800846064,2.25
1452,0,2.857142857,0.952,1.85,1.767185417,2.247356052
1452,0,1.571428571,0.279,2.05,1.70151,2.25
1452,0,0.428571429,0.402,2.730348259,1.986948635,2.05
1452,0,1,0.243,2.959876543,2.132466667,2.730348259
1452,0,0.071428571,0.149,2.55,1.818,2.959876543
1452,0,5.428571429,1.512,1.9,1.679285526,2.55
1452,1,0.714285714,0.114,2.25,1.81075,1.9
1452,0,1.142857143,2.588,2.8,2.2156,2.25
1452,1,2.714285714,0.203,1.998522168,1.6793125,2.8
1452,0,1.571428571,0.284,1.957746479,1.466084,1.998522168
1452,0,0.071428571,0.315,3.21768254,1.905059869,1.822203403
1452,0,0.142857143,0.056,2.87,1.653787209,3.21768254
1452,0,0.142857143,5.18515,1.909597601,1.694448835,2.87
1452,1,0.071428571,0.218,2.45,1.88,1.900246582
1452,1,0.071428571,0.6447,2.551186598,1.98,2.45
1452,0,0.071428571,0.08468,2.35947095,1.59,2.551186598
1452,1,0.071428571,0.0571,3.677758319,2.49,2.35947095
1452,1,0.428571429,0.08424,2.789648623,2.045,3.677758319
1452,0,4.142857143,4.6672,1.989938293,1.574971282,2.789648623
1452,1,0.428571429,0.1415,3.267137809,2.216666666,1.989938293
1452,0,1,2.21216,2.01793722,1.590226923,3.267137809
1452,0,1.714285714,0.08712,3.252410468,1.5593,2.01793722
1452,1,0.285714286,0.82368,1.839488636,1.634460714,3.252410468
1452,0,0.571428571,0.14,2.693928571,1.585660294,1.839488636
1452,1,4.285714286,1.53685,2.063311319,1.75,2.693928571
1452,0,1.571428571,2.79,2.050179212,1.597931219,2.063311319
1452,0,0.571428571,1.848,1.95,1.65,2.050179212
1452,1,0.071428571,0.37083,2.032171076,1.411048977,1.95
1452,0,0.571428571,3.133,2.95,2.575249511,2.032171076
1452,0,0.142857143,3.86143,2.179537115,1.640343673,2.95
1452,0,0.714285714,3.83289,2.145519438,1.637847777,2.179537115
1452,0,1,0.142,2.746478873,1.8230625,2.145519438
1452,1,0.142857143,0.402000234,2.432834407,0.714663369,2.746478873
1452,0,0.285714286,14.64873,2.531649501,2.045611599,2.432834407
